,reviewTime,overall,reviewText,asin
1012,"03 2, 2015",5.0,Grabbing a gift card as a Lighting Deal for $5 off is a great deal!,B00BXLTR6S
1013,"01 15, 2015",5.0,great gift,B00BXLTR6S
1014,"01 22, 2016",5.0,Happy grand daughter,B00BXLTUBA
1015,"01 20, 2016",5.0,Daughter loved it.,B00BXLTUBA
1016,"01 11, 2017",4.0,Good Xmas gift,B00BXLUFQ4
1017,"03 27, 2014",5.0,one of my faves,B00BXLTZ6K
1018,"03 28, 2018",5.0,Good food,B00BXLVHZM
1019,"03 16, 2018",2.0,"I ordered a bunch of gift cards and when the people went to use them, they found they didn't have anything on them. I gave my father in law some cards and other members of my family as Christmas presents!",B00BXLVHZM
1020,"12 19, 2015",5.0,no trip to the mall! Yay!,B00BXLTUBA
1021,"01 1, 2017",5.0,Gift cards are always good.,B00BXLUFQ4
1022,"03 23, 2017",5.0,easiest way to buy gift cards - have never had a problem,B00BXLSZPM
1023,"03 10, 2017",5.0,Card came quick with no problems at all. It came it a small bubble wrapper. Great gift for my friend!,B00BXLSZPM
1024,"02 6, 2018",5.0,love getting 5% back buying giftcards when I use my amazon card!!,B00BXLVHZM
1025,"02 8, 2017",5.0,"Purchased as a bd gift, for a buffalo wing, eating fan. The place has an assortment of wings to chose from so you can't go wrong....",B00BXLSZPM
1026,"02 7, 2017",5.0,Gift Card Worked.,B00BXLSZPM
1027,"01 25, 2017",5.0,Works as advertised,B00BXLSZPM
1028,"12 27, 2016",5.0,Great gift for the daughter in law.,B00BXLUFQ4
1029,"09 18, 2017",5.0,Bought really nice shirts with this card.,B00BXLUO1U
1030,"12 27, 2016",5.0,"Perfect, thank you!",B00BXLUFQ4
1031,"01 22, 2017",5.0,Wonderful,B00BXLSZPM
1032,"01 21, 2017",5.0,Awesome,B00BXLSZPM
1033,"01 15, 2017",5.0,Pleased with purchase of card,B00BXLSZPM
1034,"01 15, 2017",5.0,"Christmas gift for my son-in-law. With two young children and large student loans, he and my daughter don't get to go out as often as they like. Date night on us!! And I'm happy to babysit.",B00BXLSZPM
1035,"01 7, 2017",5.0,"Always a good gift for the family, the college kids especially.",B00BXLSZPM
1036,"12 7, 2017",5.0,works great,B00BXLURUI
1037,"09 6, 2017",5.0,Great product from a great seller!!!,B00BXLURUI
1038,"07 14, 2017",5.0,The gift card is convenient to pay at Logan and especially a 20% discount on prime day. Logan's food is cheaper than Outback and tastes better than Applebee.,B00BXLURUI
1039,"01 1, 2017",5.0,just in tome to wrap for Christmas Buffalo Wild Wings is a great place to get some good food,B00BXLSZPM
1040,"12 14, 2016",5.0,"& her daughter can do some mother/daughter ""bonding"" while they share an order of spicy wings & catch their favorite team Arizona cardinals play...I know they will both love this little gift!",B00BXLSZPM
1041,"12 18, 2016",5.0,Great gift card to use shopping for affordable cloths at JCPenny. 20% off only available on Amazon. What a great Thanksgiving purchase.,B00BXLUFQ4
1042,"03 23, 2017",5.0,"Like any other gift card, got it and it worked.",B00BXLUO1U
1043,"07 17, 2016",5.0,Satisfied,B00BXLURUI
1044,"03 10, 2015",5.0,fast delivery and card worked,B00BXLTUBA
1045,"11 7, 2016",5.0,another favorite,B00BXLSZPM
1046,"11 4, 2016",5.0,This worked just as it should. Would order again.,B00BXLSZPM
1047,"11 28, 2016",5.0,exactly what I wanted,B00BXLUFQ4
1048,"03 22, 2017",5.0,"Good buy, worked as needed.",B00BXLVHZM
1049,"03 11, 2017",4.0,This is a great place to go and the food is awesome and service outstanding. I am so glad you had this product available.,B00BXLVHZM
1050,"01 9, 2015",5.0,What can you say it's a gift card - Shipping was fast.,B00BXLTUBA
1051,"01 6, 2016",5.0,Love eating at Logan's! Great gift idea as well.,B00BXLURUI
1052,"02 20, 2017",5.0,"I bought this for my brother for his bday, although he hasn't used it yet I'm sure it works as expected",B00BXLVHZM
1053,"02 4, 2017",5.0,gave as gift,B00BXLVHZM
1054,"12 14, 2015",5.0,Loves it,B00BXLURUI
1055,"09 23, 2015",5.0,Logan's is my favorite restaurant for steak.  Always cooked to perfection.,B00BXLURUI
1056,"08 12, 2015",5.0,"How do I love thee, Oh, Logan's delicious Steak! Let me count the wonderful ways....I love thee lightly seasoned and cooked to perfection, as only Logan's Roadhouse can do.  I love thee alongside a delightful bucket of peanuts, which always await the hungry steak ordering customer right on the table. I love thee slathered with oh so delicious bourbon glaze or seasoned butter.  I love thee next to the mouth watering fresh yeast dinner rolls, which are served up hastily and a-plenteously!  I love thee, O Logan's, thou great and inexpensive Roadhouse restaurant, which beckons with delightful cowboy decor and a peanut-shell laden floor.  I love your buttery perfection you call broccoli, and I love your chicken and salmon dishes as well.

Hence, I love your most amazing $25 gift card, for which I only have to pay a mere $20.  Now, off to Logan's I go, for a meal fit for two for only $20!

I have never had a bad experience at Logan's.  The steak is always ALWAYS cooked to perfection.  Seasoned just right.  Meat-a-tarians, buy this card!!",B00BXLURUI
1057,"01 15, 2017",5.0,Pleased with purchase of card,B00BXLVHZM
1058,"01 13, 2017",5.0,Loved it!!  Comes already to use.,B00BXLVHZM
1059,"01 10, 2017",5.0,Yummy,B00BXLVHZM
1060,"05 5, 2016",5.0,Easy to purchase -great gift,B00BXLSZPM
1061,"12 7, 2017",5.0,works great,B00BXLW4Q8
1062,"11 10, 2017",5.0,Pretty good!,B00BXLW4Q8
1063,"08 31, 2017",5.0,great,B00BXLW4Q8
1064,"01 1, 2017",5.0,I like Amazon they always come through Red Robin is a great place to eat,B00BXLVHZM
1065,"03 22, 2015",5.0,"got it on time, easy to use",B00BXLURUI
1066,"01 6, 2015",5.0,This was purchased for a relative by request.,B00BXLURUI
1067,"02 23, 2016",5.0,good food!!,B00BXLSZPM
1068,"03 23, 2017",5.0,"Just like any other gift card, got it and it works fine.",B00BXLW4Q8
1069,"03 11, 2017",4.0,This is a great way to give gifts that others can use in a moment of need. Thanks for having this gift card available.,B00BXLW4Q8
1070,"12 12, 2016",5.0,loved it,B00BXLVHZM
1071,"12 8, 2016",5.0,As expected,B00BXLVHZM
1072,"11 14, 2016",5.0,"Getting a gift card for $20 instead of $25 is awesome.  We go to Red Robin about once or twice a month so saving $5 is like getting our drinks for free.  I like having the gift card so that we enjoy going to eat and not worrying about the bill.  It is also a great gift idea for someone and you save $5 in the process.  Win, Win",B00BXLVHZM
1073,"11 7, 2016",5.0,great gift,B00BXLVHZM
1074,"07 27, 2016",5.0,I bought this item for my niece last Christmas and she said it worked as described,B00BXLUFQ4
1075,"02 18, 2016",5.0,Always a great present.,B00BXLSZPM
1076,"02 3, 2016",5.0,gifts,B00BXLSZPM
1077,"04 14, 2014",5.0,"I feel like Amazon should limit what can have a product review. I mean seriously, it's a gift card. I guess if you received it and got a paper cut, you may want to warn people that there is that potential hazard. Or maybe you didn't get the correct design, to which I say again, it's a gift card. You're not getting married to it. You'll most likely toss it when you're done with it. I guess there is the chance that the card is not active when you receive it, but even still, that's not the cards fault, it is the card activator person's fault..we should be able to review them and their performance...'my card's activation seemed to be a little slow, even faulty at times. Maybe the card activator person needs more training.' For the record, my card worked, no paper cut, and the design was perfect!",B00BXLTUBA
1078,"10 18, 2016",4.0,This was a gift and was as described.,B00BXLVHZM
1079,"04 19, 2018",5.0,"Exactly as shown. No activation charge, just regular $25 gift card. I give a bunch for high school graduations to places around where theyll be going to college.",B00BXLW5QC
1080,"03 27, 2018",5.0,"It's absolutely amazing. I bought this gift card for a $25 value and when it arrived, it had $25 credit value on it!! Can you believe it!! Nice to see a product that works these days!! And yes, I a being sarcastic!! Do we really need to rate a gift card?",B00BXLW5QC
1081,"01 20, 2017",5.0,Great deal during the holidays when you can get it for $40 and can be upload to your Samsung Pay device so no more lugging around a gift card.,B00BXLW4Q8
1082,"01 25, 2016",5.0,"I got this as a gift for a friend. Since it was just what she wanted, and I have no Buffalo Wild Wings anywhere near me, I was super grateful to be able to get it delivered right to her door by Amazon! Love it!",B00BXLSZPM
1083,"01 22, 2016",5.0,Happy daughter,B00BXLSZPM
1084,"01 20, 2016",5.0,Daughter loved it.,B00BXLSZPM
1085,"01 20, 2016",5.0,"Delivered as expected, no complaints!",B00BXLSZPM
1086,"01 12, 2016",5.0,Perfect gift for someone who isn't sure what she wants -,B00BXLUO1U
1087,"01 4, 2017",5.0,"Item as described, arrived on time.",B00BXLW4Q8
1088,"03 10, 2016",5.0,Nice,B00BXLUFQ4
1089,"12 29, 2015",5.0,perfect! kathy,B00BXLSZPM
1090,"02 15, 2018",5.0,GREAT,B00BXLW5QC
1091,"06 15, 2016",5.0,"A good place for friends, and family. Adore the steak fries!",B00BXLVHZM
1092,"11 11, 2015",5.0,It's a gift card...,B00BXLUO1U
1093,"10 20, 2015",5.0,great stocking item,B00BXLUO1U
1094,"08 19, 2015",5.0,Great!,B00BXLSZPM
1095,"04 15, 2014",4.0,This again is for my husband to use for lunches when he really needs to get out of the office.,B00BXLUDXO
1096,"01 2, 2018",5.0,Perfect,B00BXLW5QC
1097,"03 18, 2016",4.0,<3,B00BXLVHZM
1098,"02 23, 2016",5.0,great food!!,B00BXLVHZM
1099,"12 7, 2017",5.0,works great.,B00BXLW5QC
1100,"11 27, 2017",5.0,Great gift card worked perfectly.,B00BXLW5QC
1101,"05 21, 2015",5.0,Love it!!!! Thanks!!!!,B00BXLSZPM
1102,"03 10, 2015",5.0,fast delivery and card worked,B00BXLSZPM
1103,"10 18, 2016",5.0,This was a gift and came just as described.,B00BXLW4Q8
1104,"01 18, 2014",5.0,"I searched the internet for their locations and gave ones for Atlanta, Seattle, and one more.  Kept one for myself.  Will reorder these next year.  Good all round.",B00BXLSPGQ
1105,"06 14, 2017",5.0,"Love having the gift card. It is very simple to use, was shipped quick and is hassle free!",B00BXLUDXO
1106,"03 17, 2017",5.0,Great!,B00BXLUDXO
1107,"02 17, 2017",5.0,I'm still waiting to use it. I find it great to be able to have something to use when you don't have the cash on you at the time. Thanks for having this gift card available.,B00BXLUDXO
1108,"11 5, 2017",5.0,It is a gift for someone,B00BXLW5QC
1109,"01 4, 2016",5.0,Its a gift card.,B00BXLUFQ4
1110,"01 28, 2016",5.0,Outstanding,B00BXLVHZM
1111,"01 26, 2016",5.0,love it,B00BXLVHZM
1112,"10 4, 2017",4.0,yummy,B00BXLW5QC
1113,"04 25, 2016",5.0,$50 for $40 is a great deal.  Take advantage of the lightning deals when you can.  $10 saves you on 1 or 2 meals here.  Excellent value!,B00BXLW4Q8
1114,"04 18, 2016",5.0,Great gift,B00BXLW4Q8
1115,"12 19, 2015",5.0,no driving to the mall!,B00BXLUFQ4
1116,"12 16, 2015",5.0,Perfect,B00BXLUFQ4
1117,"12 24, 2016",5.0,"This item works. A little too well. I survived an additional 9 days while house hunting with one of these. Also Garlic a Fries may have played a role in doing so.
More at insta: earthen_religion",B00BXLUDXO
1118,"07 31, 2016",5.0,Daughter and Son in Law needed the food they are looking forward to using it,B00BXLUDXO
1119,"02 18, 2016",5.0,Always a great present.,B00BXLW4Q8
1120,"08 27, 2017",5.0,"you can use this to purchase riot points and anything that uses openbucks basically.,.,",B00BXLW5QC
1121,"07 26, 2017",5.0,"I have a good friend I may give this to, or maybe send it to my little sister for Christmas, she has everything and is hard to shop for, maybe this and a pre paid visa card would be a great gift?",B00BXLW5QC
1122,"01 15, 2016",5.0,Worked as a gift card should.,B00BXLVHZM
1123,"12 16, 2015",5.0,Love it!,B00BXLUDXO
1124,"01 2, 2015",5.0,recipient was thrilled to receive!,B00BXLSZPM
1125,"01 1, 2015",5.0,I gift card that's on sale. Grabbed it as a lighting deal so that's the best way to grab them.,B00BXLSZPM
1126,"12 27, 2014",5.0,Bought this on a lightening deal as a gift for my friend. There's not much to say about a gift card- yay it was a great deal! $40 for a $50 gift card. Totally worth it! Thanks Amazon!,B00BXLSZPM
1127,"07 4, 2014",5.0,"Who doesn't want a card for $50 worth of Buffalo Wild Wings! Wing lovers flock here by the busload. If you don't want to use the gift card yourself, they are ideal for re-gifting! It's a win-win for all.",B00BXLSZPM
1128,"09 13, 2015",5.0,"yum,yum",B00BXLUDXO
1129,"03 27, 2015",5.0,Just what I wanted,B00BXLUDXO
1130,"03 2, 2015",5.0,Grabbing a gift card as a Lighting Deal for $5 off is a great deal!,B00BXLUO1U
1131,"09 23, 2014",5.0,Great for a gift,B00BXLUO1U
1132,"06 13, 2015",5.0,Always check for deals of the day. I got this $50 gift card for $40 and if you subscribe to jcpennies you can get weekly deals and coupons. I always thought of jcpennies as being expensive until I went there recently. Wow do they have good clearance. This $50 will go a long way!,B00BXLUFQ4
1133,"12 20, 2015",5.0,Steak and Shake is always great.,B00BXLW4Q8
1134,"12 12, 2015",5.0,Great food with great gift card. Convenient purchase on Amazon.,B00BXLW4Q8
1135,"06 1, 2017",5.0,A much healthier option to give to kids who are away at college.,B00BXLW5QC
1136,"06 8, 2015",5.0,"What's to say? It's a $50 JCP gift card that I purchased on a lightning deal for $40. $10 free bucks, combined with store coupons = extra discount! I used it to get my hair done. Thanks Amazon & JCP!",B00BXLUFQ4
1137,"05 20, 2015",5.0,Great deal,B00BXLUFQ4
1138,"05 15, 2015",5.0,"We do a lot of shopping at JCPenney these days.  We buy a lot of stuff there, especially kids clothes.  They have nice prices on kids school uniforms so we stock up at the beginning of the school year every year.  Combining a discounted gift card with the in-store sales and coupons really saves a lot.

Obviously gift cards are primarily for gift giving, so that is really the only time you should pay full price for a gift card. When you are buying a gift card for yourself, it is really pointless unless you are getting a decent percentage off. We bought this gift card for ourselves when it was 20% off as a Lightning Deal which is a great price. Gift card discounts come up primarily during the Christmas shopping season, but this one popped up on the Deals list in May.  Best bet is to keep an eye on the Lightning Deals for gift cards and see if you can snag a good deal.",B00BXLUFQ4
1139,"02 5, 2014",5.0,This was a great gift and an awesome place to eat with friends or family. I will choose to give this gift card for special occasions and holidays again. It was well received by all.,B00BXLSZPM
1140,"04 16, 2017",5.0,"Have to change it to 5 stars because the cashier helped me to exchange a new card. So Nice! Must say terrible shipping!

There is no problem on the card excepting its already damaged. I will try to use it in store to see if I need to return or exchange it",B00BXLW5QC
1141,"05 21, 2015",5.0,Love it!!!! Thanks!!!!,B00BXLVHZM
1142,"02 27, 2015",5.0,Thank you!!,B00BXLVHZM
1143,"02 4, 2017",5.0,was a gift,B00BXLSPGQ
1144,"12 19, 2013",4.0,This is the best card for those who like to eat wigs and watch sports on the big screen. Be the hit of the party when you give this to the family.,B00BXLSZPM
1145,"04 4, 2017",5.0,good,B00BXLW5QC
1146,"03 25, 2017",5.0,Nice,B00BXLW5QC
1147,"03 24, 2017",5.0,"Works like any other gift card. Got it, it worked.",B00BXLW5QC
1148,"12 27, 2014",5.0,Bought this on a lightening deal as a gift for me! Love me some Red Robin. There's not much to say about a gift card- yay it was a great deal! $40 for a $50 gift card. Totally worth it! Thanks Amazon!,B00BXLVHZM
